step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-51491.9041,0.7875,1367.1952,2734.3905,0.0134
1,-50070.4688,0.845,1286.9926,957.4621,0.036
2,-48407.8631,0.8175,603.405,644.1529,0.0587
3,-46794.2342,0.7925,616.6555,547.0244,0.0837
4,-45271.7064,0.785,690.3081,500.4052,0.1063
5,-43763.7623,0.7675,825.268,479.3891,0.1292
6,-43230.2593,0.735,711.5478,449.3636,0.1561
7,-42588.9616,0.72,422.5661,342.9441,0.179
8,-41174.5539,0.7,384.971,287.0181,0.2021
9,-40679.2412,0.66,587.5726,277.3763,0.2288
10,-39602.0301,0.625,360.1592,240.0951,0.2519
11,-39071.2041,0.5625,285.387,196.5658,0.2818
12,-37743.2157,0.52,426.2617,188.8468,0.3056
13,-37132.2303,0.4825,409.5503,181.0785,0.3332
14,-36460.7732,0.45,285.1289,162.405,0.3607
15,-35744.0022,0.44,281.8998,149.4517,0.3885
16,-34977.7425,0.44,285.8552,140.3535,0.4163
17,-33875.5932,0.4225,364.9143,136.8223,0.446
18,-32610.7281,0.4225,457.7618,135.1871,0.4695
19,-31850.3441,0.42,601.9524,134.497,0.4973
20,-31448.4451,0.4025,255.3557,126.1511,0.5262
21,-30610.5157,0.385,182.3145,109.77,0.5495
22,-30196.7853,0.365,275.5762,106.7565,0.5767
23,-30012.2797,0.3475,200.0333,100.0573,0.6012
24,-29330.6907,0.32,193.7752,94.4229,0.6281
25,-28921.7824,0.29,186.2433,89.5296,0.6559
26,-28678.8605,0.27,167.1074,84.342,0.6857
27,-28327.4018,0.2675,125.1656,75.462,0.7087
28,-27792.7747,0.2425,166.2848,72.8572,0.7355
29,-27236.3544,0.2575,203.2221,71.667,0.7645
30,-27001.7859,0.265,213.3775,70.6656,0.7876
31,-26715.9466,0.2625,228.9673,69.8839,0.8172
32,-25985.9127,0.255,98.8025,61.6325,0.8445
33,-25471.4427,0.265,224.2685,61.1605,0.8727
34,-25082.9879,0.2375,194.9442,60.4502,0.8962
35,-24722.21,0.2275,143.1049,58.8722,0.9227
36,-24522.7896,0.21,158.3693,57.8449,0.9517
37,-24091.2696,0.1925,79.8535,51.4458,0.9767
38,-23762.9499,0.1775,141.1941,50.6921,1.0043
39,-23536.8395,0.175,111.7014,49.3579,1.0326
40,-23399.6842,0.155,126.6476,48.5359,1.0631
41,-22742.2737,0.1575,58.2943,42.2006,1.0883
42,-22628.2712,0.1475,182.4655,42.0635,1.1126
43,-22066.6443,0.1375,50.6265,36.7903,1.1408
44,-21877.3616,0.1275,142.1764,36.6406,1.1666
45,-21564.9723,0.1225,97.0232,36.2087,1.1937
46,-21356.3778,0.115,120.1031,35.9975,1.2204
47,-20750.6391,0.1325,78.2359,35.3002,1.2447
48,-20633.8459,0.1175,209.092,35.2614,1.2694
49,-20221.989,0.12,52.1958,33.15,1.2962
50,-20061.133,0.1175,147.9084,33.0717,1.325
51,-19788.861,0.12,58.1823,31.8629,1.3485
52,-19454.9769,0.1,123.7692,31.7489,1.3751
53,-19263.3194,0.1,137.3023,31.6786,1.4023
54,-19034.3607,0.0875,140.1293,31.6131,1.4276
55,-18838.2875,0.0875,89.0753,31.3895,1.4544
56,-18756.9748,0.0725,51.6081,30.3029,1.4827
57,-18643.7547,0.075,35.3021,27.9305,1.51
58,-18420.7396,0.09,47.3266,27.1571,1.5339
59,-18168.1954,0.095,83.5998,27.0058,1.5633
60,-18009.2398,0.0875,74.7467,26.7891,1.5931
61,-17874.4468,0.0925,40.3555,25.596,1.6168
62,-17677.6875,0.0875,48.341,24.975,1.6462
63,-17603.8844,0.0775,62.944,24.7288,1.6719
64,-17423.9886,0.0775,18.7731,18.6452,1.6962
65,-17315.6963,0.08,59.2198,18.5625,1.7235
66,-17057.1227,0.0775,33.9752,18.1281,1.7496
67,-16871.96,0.07,66.9455,18.0769,1.7737
68,-16777.4715,0.065,78.0587,18.0477,1.8002
69,-16766.9982,0.0525,29.335,17.5515,1.8291
70,-16528.4755,0.0475,17.3021,15.9013,1.8536
71,-16472.895,0.04,110.6409,15.897,1.8779
72,-16360.3446,0.0375,19.9001,15.2983,1.9072
73,-16164.6055,0.035,59.0953,15.2792,1.9357
74,-16004.3578,0.0475,61.0211,15.263,1.9594
75,-15969.7181,0.055,51.1053,15.2263,1.9861
76,-15916.9705,0.065,17.3376,14.2255,2.0113
77,-15857.8032,0.0775,26.6026,13.9662,2.0345
78,-15687.9082,0.0875,34.8471,13.839,2.0583
79,-15614.7097,0.07,52.2774,13.7983,2.0835
80,-15429.6094,0.0675,0.0,13.7983,2.1122
81,-15245.1287,0.06,87.1088,13.7914,2.1364
82,-15245.1287,0.045,82.9494,13.7842,2.1652
83,-15107.4825,0.0375,0.0,13.7842,2.1914
84,-14912.5542,0.0475,55.0687,13.7686,2.2195
85,-14912.5542,0.0375,64.1044,13.7563,2.2432
86,-14704.815,0.045,0.0,13.7563,2.2708
87,-14560.6122,0.0575,68.776,13.7469,2.2984
88,-14560.6122,0.045,61.9758,13.7306,2.3229
89,-14496.9085,0.0425,61.9758,13.7306,2.346
90,-14430.9663,0.0525,20.1696,13.3871,2.3745
91,-14337.3105,0.0425,22.3413,13.1067,2.404
92,-14268.011,0.035,46.4149,13.0828,2.4278
93,-14268.011,0.0425,32.1016,13.0232,2.4554
94,-14221.1387,0.045,9.1661,10.5595,2.4841
95,-14074.7604,0.05,14.8737,10.2446,2.5118
96,-13969.0448,0.0575,35.079,10.2204,2.5368
97,-13896.4201,0.055,39.612,10.2014,2.5665
98,-13798.1648,0.05,12.4485,9.6498,2.5954
99,-13740.4042,0.0425,0.0,9.6498,2.6237
100,-13739.019,0.0275,1.4322,0.3728,2.6473
101,-13709.4877,0.02,0.0,0.3728,2.6775
102,-13700.4683,0.0225,14.0015,0.3728,2.7055
103,-13700.4683,0.02,3.3131,0.3728,2.7354
104,-13600.8899,0.02,3.3131,0.3728,2.7592
105,-13600.8899,0.0175,48.9799,0.3728,2.784
106,-13514.1155,0.0175,48.9799,0.3728,2.8134
107,-13508.8362,0.0125,42.7305,0.3728,2.8427
108,-13480.9338,0.0175,0.0,0.3728,2.8699
109,-13406.5686,0.0175,13.8662,0.3728,2.8975
110,-13333.4456,0.0225,21.3104,0.3728,2.9246
111,-13333.4456,0.0175,29.0875,0.3728,2.9512
112,-13328.0858,0.0175,29.0875,0.3728,2.9757
113,-13318.9696,0.015,0.0,0.3728,2.9997
114,-13221.3017,0.0175,0.0,0.3728,3.0285
115,-13101.9112,0.0225,32.7123,0.3728,3.0522
116,-13082.7473,0.025,40.8449,0.3728,3.0807
117,-13073.915,0.0275,0.0,0.3728,3.1042
118,-12892.6823,0.04,3.2754,0.3728,3.1288
119,-12836.8543,0.04,57.1553,0.3728,3.1525
120,-12791.9769,0.0375,16.6405,0.3728,3.177
