step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-47163.4367,0.6688,2236.7308,4473.4616,0.018
1,-45039.4159,0.7653,1965.4024,911.8503,0.1118
2,-42594.4374,0.7653,713.4618,623.7864,0.2056
3,-41055.4228,0.7603,833.4591,570.8481,0.2979
4,-39625.8794,0.7566,751.4761,519.1085,0.389
5,-38516.9772,0.7606,851.3162,493.1691,0.481
6,-37548.9864,0.7216,642.7653,447.3075,0.5739
7,-36205.6371,0.6925,597.0119,401.1124,0.6661
8,-35526.9732,0.6681,737.7058,382.2824,0.7595
9,-34553.1123,0.6378,674.8336,360.5316,0.8502
10,-33989.1955,0.6194,637.29,338.4281,0.943
11,-33163.3371,0.6012,731.5055,326.2607,1.0355
12,-32427.0261,0.5788,809.3212,318.114,1.1277
13,-31118.5172,0.5391,513.2804,290.0307,1.2189
14,-30540.5047,0.5097,588.9682,275.8878,1.3109
15,-29843.7294,0.4759,516.5146,258.5018,1.4047
16,-29346.8489,0.4428,604.8667,249.7262,1.4989
17,-28730.3574,0.4206,520.8027,237.8336,1.5912
18,-27849.7569,0.4116,443.212,222.2804,1.6853
19,-27239.5159,0.3938,493.5477,213.4692,1.7771
20,-26728.1354,0.3778,468.5879,204.7813,1.8715
21,-26046.9652,0.36,574.3836,200.7365,1.9657
22,-25535.3623,0.345,442.9741,192.8649,2.0586
23,-24990.3028,0.3322,399.1437,183.896,2.1533
24,-24572.0291,0.3203,429.691,177.9526,2.2472
25,-23810.3284,0.3044,346.7094,168.3987,2.3431
26,-23448.9583,0.2919,369.435,162.1066,2.4368
27,-22909.1218,0.2769,310.8556,153.3778,2.5304
28,-22396.8853,0.2622,348.968,148.4607,2.6236
29,-21911.967,0.2512,331.9145,143.6022,2.7164
30,-21426.8406,0.2441,376.2642,140.7196,2.8085
31,-21036.2798,0.2359,370.0311,137.9737,2.8993
32,-20738.7321,0.2253,250.9776,130.3077,2.9922
33,-20416.4076,0.2212,229.126,122.5642,3.0859
34,-19960.9208,0.2112,278.5818,119.1226,3.1781
35,-19547.4471,0.2009,237.5669,114.3839,3.2711
36,-19314.2991,0.1841,220.0941,109.5093,3.3655
37,-19031.8118,0.1759,187.4246,103.3791,3.4593
38,-18792.3635,0.1644,188.8433,98.7263,3.5522
39,-18610.008,0.1519,151.0157,91.7411,3.6462
40,-18225.1031,0.1394,136.0439,85.0662,3.7383
41,-18106.9122,0.1366,125.2422,79.1498,3.8344
42,-17859.7197,0.1291,148.3569,76.4276,3.9337
43,-17662.2762,0.1178,185.5791,75.2515,4.0269
44,-17286.9831,0.1178,117.5881,71.3781,4.1198
45,-17052.051,0.1166,149.1391,69.7939,4.2124
46,-16731.4384,0.115,146.4974,68.2791,4.3066
47,-16574.3433,0.1094,161.1005,67.2409,4.3999
48,-16281.2607,0.1066,100.9711,63.5941,4.4944
49,-15917.7034,0.0987,115.065,61.6196,4.5875
50,-15765.7981,0.0919,145.6796,60.8028,4.6801
51,-15567.3354,0.0853,115.4045,59.3575,4.7722
52,-15360.7778,0.0856,94.9347,57.1806,4.8649
53,-15110.6084,0.0772,86.8505,54.7393,4.9585
54,-14819.2189,0.0738,107.9915,53.7438,5.0529
