step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-49637.7322,0.6969,1407.8744,2815.7488,0.0164
1,-47846.6738,0.7875,1618.3358,1087.6306,0.078
2,-45409.1679,0.7931,655.8567,577.7601,0.1345
3,-43931.3965,0.7881,637.7585,507.4255,0.1902
4,-43159.5043,0.7781,702.2071,473.0272,0.2459
5,-41048.2989,0.775,649.4113,438.2627,0.3077
6,-39413.3451,0.7363,763.1197,421.5607,0.3645
7,-38317.9088,0.71,700.7242,399.2573,0.4281
8,-37334.0764,0.6769,793.5169,385.1738,0.525
9,-36327.7116,0.6556,708.666,366.1856,0.5747
10,-34860.7891,0.64,643.8031,344.3761,0.6188
11,-33700.8911,0.6113,655.798,327.3693,0.6891
12,-32552.4925,0.575,620.5277,309.9312,0.773
13,-32088.9255,0.5562,641.195,296.242,0.8525
14,-31262.1793,0.5288,643.0119,284.5447,0.8981
15,-30252.8554,0.5069,579.6613,270.6513,0.9571
16,-29738.628,0.485,433.5849,244.3634,1.0188
17,-28900.2947,0.4588,390.9424,220.2475,1.08
18,-28409.6705,0.4294,472.6695,210.6039,1.1452
19,-27955.9299,0.4062,417.2189,198.999,1.2057
20,-27598.8381,0.3706,387.6824,187.5568,1.2653
21,-27182.936,0.3519,338.5875,174.4399,1.3304
22,-26665.4985,0.3369,505.7386,171.3784,1.3906
23,-26337.5784,0.3275,274.1989,155.1484,1.4578
24,-25948.2563,0.3087,352.242,149.7287,1.5221
25,-25304.2973,0.3025,349.7239,145.0324,1.5913
26,-24510.6025,0.2894,419.5366,142.6249,1.657
27,-23860.4922,0.2762,267.1936,134.4552,1.7185
28,-23475.4994,0.2494,287.6832,129.3118,1.7841
29,-23258.7764,0.2344,233.2709,121.7076,1.8517
30,-22867.2188,0.2238,196.5476,112.3062,1.9147
31,-22136.4814,0.2112,219.2381,107.3722,1.9759
32,-21717.9701,0.2069,238.8394,104.2595,2.045
33,-21398.3985,0.2112,191.3147,99.068,2.1049
34,-20988.4943,0.2025,232.1387,96.6008,2.1667
35,-20593.2475,0.1925,206.379,93.5417,2.2301
36,-20151.8925,0.1869,128.8927,83.7074,2.2931
37,-19694.7054,0.1788,244.7816,82.7128,2.3595
38,-19203.789,0.1662,218.328,81.4255,2.4249
39,-18856.8829,0.1644,186.1088,79.5928,2.4876
40,-18335.6324,0.1544,158.1584,76.9212,2.5496
41,-18103.8846,0.1469,196.97,75.7515,2.6085
42,-17644.4691,0.1338,139.4436,72.8433,2.6649
43,-17550.2476,0.1294,176.6526,71.6846,2.7214
44,-17251.7174,0.1212,170.7024,70.5139,2.7803
45,-17092.1897,0.1156,104.0151,66.141,2.8384
46,-16658.9246,0.1069,124.2951,64.171,2.8964
47,-16500.5583,0.1094,123.8865,62.5176,2.9554
48,-16310.2276,0.1025,79.9655,57.2093,3.0125
49,-16098.5926,0.0938,131.863,56.3649,3.0692
50,-15880.1055,0.0875,95.0059,54.4379,3.1267
51,-15772.8858,0.0812,109.3557,53.3884,3.1847
52,-15427.437,0.0738,59.6287,48.2295,3.2429
53,-15230.5284,0.0731,113.2351,47.7264,3.3005
54,-15029.6427,0.0694,66.6122,45.463,3.3584
55,-14896.603,0.0675,64.1889,43.4712,3.4077
56,-14831.5665,0.0662,66.739,42.0114,3.4658
57,-14632.0187,0.0619,41.9029,37.3588,3.5311
58,-14416.2906,0.0556,93.6656,37.0859,3.5982
59,-14221.825,0.0556,81.4161,36.7216,3.6567
60,-14051.9755,0.0569,72.8283,36.234,3.7159
61,-13950.4936,0.0544,60.6347,35.4237,3.773
62,-13789.0528,0.0588,48.4656,34.0572,3.831
63,-13604.2442,0.055,94.4225,33.8816,3.8902
64,-13385.0763,0.055,69.0635,33.4711,3.9472
65,-13264.2068,0.0519,85.5408,33.2641,4.0062
66,-13143.4858,0.0519,57.3025,32.6365,4.07
67,-12938.065,0.055,51.2679,31.8294,4.2488
68,-12839.1751,0.0556,68.118,31.4956,4.2887
69,-12723.2901,0.0519,72.1645,31.2231,4.3475
70,-12530.7307,0.0525,60.6495,30.8099,4.4086
71,-12474.5399,0.0475,53.0852,30.2225,4.4687
72,-12373.3539,0.0369,56.3426,29.8065,4.5251
73,-12288.0,0.0369,58.8602,29.5342,4.5825
74,-12174.3455,0.0388,49.4458,29.0939,4.6398
75,-12108.7065,0.0356,42.1964,28.4007,4.6976
76,-12077.5606,0.0356,39.2207,27.6788,4.7556
77,-11863.1672,0.0363,25.2643,25.3858,4.8135
78,-11774.8309,0.0381,74.6402,25.3163,4.872
79,-11670.5024,0.0381,43.8323,24.9636,4.931
80,-11544.3177,0.0369,45.0486,24.656,4.9902
81,-11500.5696,0.0356,56.2208,24.5092,5.0595
82,-11441.0993,0.0363,26.1183,23.1928,5.1177
83,-11280.558,0.0331,33.7521,22.6788,5.1761
84,-11190.0709,0.0294,65.3336,22.6183,5.2344
85,-11144.5867,0.0275,33.7799,22.2377,5.2929
86,-11096.1764,0.0281,24.5975,21.3923,5.3523
87,-11000.2138,0.0281,30.2811,20.9879,5.4094
88,-10939.4329,0.0256,41.5424,20.841,5.4663
89,-10854.9702,0.0281,21.1045,19.8849,5.5338
90,-10733.2711,0.0281,26.2506,19.4235,5.5911
91,-10633.8478,0.0269,45.006,19.3385,5.6495
92,-10579.3111,0.0244,44.8673,19.2579,5.7108
93,-10484.4245,0.0231,25.327,18.8635,5.7803
94,-10375.4507,0.02,49.8876,18.8175,5.8428
95,-10302.0528,0.0188,49.1131,18.7761,5.9072
96,-10221.3956,0.0181,32.1467,18.6395,5.9749
97,-10156.7845,0.0175,45.874,18.5951,6.0336
98,-9986.0368,0.02,25.0656,18.3377,6.0925
99,-9970.1568,0.0181,57.3396,18.3142,6.1518
100,-9915.5792,0.0194,16.929,17.5245,6.2116
101,-9907.8723,0.0212,35.8142,17.4469,6.276
102,-9850.744,0.0206,21.9477,17.0898,6.337
103,-9831.5672,0.0206,31.8746,16.9841,6.3953
104,-9815.5724,0.0213,16.1801,16.226,6.4555
105,-9784.4056,0.0188,6.2474,9.3863,6.5191
106,-9777.7311,0.015,8.5116,8.9449,6.5814
107,-9689.8834,0.0162,0.0,8.9449,6.6433
108,-9586.3976,0.0131,36.1307,8.9406,6.7025
109,-9555.9719,0.0156,40.956,8.9382,6.7614
110,-9515.863,0.0138,12.6934,8.8432,6.8213
111,-9490.4994,0.0162,0.0,8.8432,6.8832
112,-9453.1938,0.0125,12.0221,8.7321,6.9436
113,-9411.0151,0.0119,0.0,8.7321,7.0072
114,-9392.2795,0.0081,16.6209,8.7025,7.0708
115,-9375.2226,0.0094,17.2368,8.6845,7.1363
116,-9303.0925,0.0088,8.4816,8.5147,7.1979
117,-9260.161,0.0094,30.0882,8.5114,7.2554
118,-9260.161,0.0081,8.7936,8.3704,7.3116
119,-9241.9463,0.0075,0.0,8.3704,7.3721
